T,V
CBSH,0.7411976978651815
CBT,1.0715530220591805
CBU,0.753573641082274
CBUS,0.771428565116331
CBZ,1.3391564825577797
CC,1.237288114105721
CCAP,0.99363060961718
CCB,0.9901115769972586
CCBG,1.1060714040483748
CCCC,0.3241695386138709
CCCS,1.1733615577917056
CCD,1.004117115739936
CCEL,1.0940171281540232
CCEP,1.2525116679550605
CCF,1.5608533705040402
CCI,0.6731767156908531
CCJ,1.4624167032196445
CCK,0.9760088640999398
CCL,2.0213218393550885
CCLD,0.837988844674155
CCLDO,0.8764741012075644
CCLDP,1.04345352717979
CCLP,0.9172932249956954
CCM,0.7326203215374147
CCNE,0.7279050952039314
CCNEP,0.8307868505142847
CCO,1.3185840848002142
CCOI,1.0799355835641569
CCRD,1.0431495213725714
CCRN,1.306572813170986
CCS,1.560057285248424
CCSI,0.7021644608441562
CCU,1.3182539767839347
CCV,1.0356778198597758
CD,0.8800000277432528
CDAY,1.291584774932864
CDE,1.0465950237341852
CDIO,0.1208459225382142
CDLX,0.2672047458462097
CDMO,0.8557456893456162
CDNA,0.3398718945836337
CDNS,1.5523608206539845
CDRE,1.0872350157983734
CDRO,1.3544776209029037
CDTX,2.373949515117478
CDW,1.1614580109077852
CDXC,0.8707865040616213
CDXS,0.22666666905085245
CDZI,1.5333333956649893
CDZIP,0.9513745732793963
CE,1.034324108474817
CEAD,0.6060162601468426
CECO,2.36410258960076
CEE,0.9142572602619115
CEG,1.6672734030537437
CEI,0.034200000135522136
CEIX,1.5147255656382417
CELC,1.1305803651018638
CELH,1.9758795637458577
CELL,0.08650518717136496
CELU,0.1411320692393252
CELZ,0.6091644116510724
CEM,1.2374558799246496
CEN,1.251592347595705
CENN,0.19937888628759248
CENT,0.8965596998341563
CENTA,0.8969578723946277
CENX,1.3274853393491033
CEPU,2.2624584599189457
CEQP,1.1227481480859993
CERE,1.0267711924466252
CERS,0.4268292936197192
CERT,0.816163356445678
CET,1.0419760480150775
CETX,0.7551020358513416
CETXP,1.240312413866903
CEV,0.9367441576580668
CEVA,0.7694145932225772
CF,0.8429682553278375
CFB,0.7671641810165001
CFFI,1.162593021252445
CFFN,0.6731182903757753
CFFS,1.0649999618530273
CFG,0.7391304255375475
CFIV,1.0675469724546511
CFIVU,1.0659999725031983
CFIVW,1.0
CFLT,1.2565138230630017
CFMS,0.24537815242781968
CFR,0.9340966567268837
CFRX,0.005534638534749536
CFSB,0.8684782539964396
CG,0.9956923264723557
CGA,0.45270270814505514
CGABL,0.9993268364055072
CGAU,0.9808000183105469
CGBD,1.1325115814859628
CGC,0.21771216437966653
CGEM,0.8002991698468294
CGEN,0.5450237124802867
CGNT,1.3424657444766908
CGNX,1.2704173700951977
CGO,0.8789808961414805
CGRN,0.47368418766495646
CGTX,0.6654135051930882
CHAA,1.0692464690741472
CHCI,0.9108695965408159
CHCO,1.1219928921507887
CHCT,0.9184737525165169
CHD,1.055069976416921
CHDN,1.3627030671336517
CHE,1.127906769521666
CHEF,0.8950372302154698
CHEK,0.44578314723877166
CHGG,0.4911365967888921
CHH,1.0331394514945402
CHI,1.0053475458569014
CHK,1.0922956839467333
CHKP,1.0259096388957827
CHMG,0.8561598301447798
CHMI,0.7223065430450082
CHN,0.7271557412145209
CHPT,0.6850393653485061
CHRD,1.5123998893357868
CHRS,0.5175644140559088
CHRW,0.9603860599469747
CHS,1.060952413649786
CHSCL,1.0015266796570208
CHSCM,0.9828459828225592
CHSCN,0.9810835895533394
CHSCO,0.9514775654465527
CHSCP,1.0281593293678561
CHT,0.8737015530752619
CHTR,0.7651386294689002
CHUY,1.9509575317821657
CHW,0.8872620805962321
CHWY,0.9472126457493791
CHX,1.7571831286793025
CHY,1.0017652654808782
CI,1.0584881077200001
CIA,0.6084787825313511
CIB,0.8966442952161007
CIEN,0.9292618368119121
CIF,0.8652849753733984
CIFR,2.1184210980367797
CIG,1.3750000853712379
CIGI,0.8923063026812184
CII,1.0397313402981974
CIK,1.0830257938986663
CIM,0.6112920837265988
CINF,0.8258021309502999
CING,0.6543624279203836
CINT,0.6628865932756914
CIO,0.4542682995528852
CION,1.1979521932502208
CIR,3.4374999707820364
CISO,0.04853333234786987
CITE,1.0649999618530273
CITEU,1.0556659485670001
CIVB,0.8169873432064957
CIVI,1.4094503764837651
CIX,0.9816060234221375
CIZN,0.6766444375400472
CJET,0.2540160604116292
CJJD,0.1742666694853041
CKPT,0.24038462420187084
CL,0.9523456714771412
CLAR,0.45206862644335866
CLAY,1.1002004053976058
CLB,1.1995696102216649
CLBK,0.8066273220107419
CLBR,1.058762954608936
CLBT,1.2949640077992035
CLDT,0.9315589129563722
CLDX,1.403636431453204
CLEU,1.9169330229448371
CLF,1.1014492079854328
CLFD,0.7349398115702117
CLGN,0.9778051990186679
CLH,1.874009403248508
CLINR,0.6952631717639618
CLINW,0.3915384841988081
CLIR,1.133333300219643
CLLS,0.7355072385522152
CLM,0.9536722278628493
CLMB,1.5119732807007664
CLMT,1.7563960360244912
CLNE,1.0477222958394874
CLNN,0.3398437594587451
CLOE,1.1812808100237469
CLOV,0.36099172667852586
CLPR,0.7202531631052866
CLPS,0.7662337511541627
CLPT,0.5375284592982418
CLRB,0.48571429868944704
CLRO,1.3855173041023925
CLS,1.5450688465860685
CLSD,0.7687074647882527
CLSK,1.1273147435283983
CLST,0.844146146430328
CLVR,0.20582524600515772
CLVT,0.6777620235402214
CLW,0.9112271173505749
CLWT,1.5446428675964778
CLX,1.1077029107971719
CM,0.898411358803295
CMA,0.5958023142738278
CMAX,0.6788155147392108
CMBM,1.0039164765543025
CMC,1.6316753272438644
CMCL,1.0841720082897244
CMCM,0.6910687910565175
CMCO,1.4445618140073913
CMCSA,1.04845584739526
CMCT,0.68117977283531
CME,0.9109414910262028
CMG,1.5583213595955325
CMI,1.2798845401532657
CMLS,0.5246114379278138
CMMB,0.39884392486038733
CMP,1.0450533767330166
CMPO,1.2504471521136085
CMPR,1.5907858627531941
CMPS,0.7421328743469853
CMPX,1.1428570929526787
CMRA,0.21940928524722098
CMRE,0.9004484578786417
CMRX,0.5085470516535908
CMS,0.9045529978061596
CMSA,0.9865010212667437
CMSC,1.009712818381428
CMSD,1.0139466726931048
CMT,2.567231450173267
CMTG,0.6698337072899453
CMTL,0.9989188941749366
CMU,0.9553571840380743
CNA,0.8839854736047414
CNC,0.7949262860953632
CNDA,1.0632125009808515
CNDT,0.8345153559037005
CNET,0.5458332878020092
CNEY,0.08913043585301349
CNF,1.2015810261780775
CNFRL,1.0890456611432229
CNGL,1.0717846745959507
CNHI,1.3084532680283685
CNI,1.072809109326243
CNK,1.0587859487999365
CNM,1.39259931511035
CNMD,1.3832747912241983
CNNE,0.9955903893551816
CNO,1.327222188313802
CNOB,0.6796311307128016
CNOBP,0.718954224465423
CNP,1.0123754076474123
CNQ,1.1200566867623876
CNS,0.8886536011262418
CNSL,0.5373961533505703
CNSP,0.2848020486337367
CNTA,1.2148594713982446
CNTB,1.255555583518229
CNTG,0.5251798752419027
CNTX,0.7950000166893005
CNTY,0.9766162205309552
CNVS,0.1818627503687307
CNX,1.1307936168852306
CNXA,0.18601399467092775
CNXC,0.6158233489191739
CNXN,1.0343884838711106
COCO,2.6025390834183786
COCP,0.5145833188460939
CODA,1.6103379808364557
CODI,0.9447610583786666
CODX,0.18627451094972405
COE,1.6900826543986847
COEP,0.16831683004712283
COF,1.041158815290834
COFS,1.1575238564955874
COGT,1.1622934968401313
COHN,0.3862535377077603
COHR,1.0517170043878488
COHU,1.6453673824505042
COIN,1.4425194103101746
COKE,1.0984042628473505
COLB,0.7150684457264614
COLD,1.0240811229956446
COLL,1.1558791395327306
COLM,1.0514535887155345
COMM,0.9335442935306856
COMP,0.8363636334080342
COMS,0.11527777851363762
CONN,0.4419695309431549
CONX,1.0353535752480854
COO,1.19478298118342
COOK,0.9255319321625053
COOL,1.0851927162105972
COOLW,2.33050851096233
COOP,1.356572566745018
COP,1.2314508992031141
CORR,0.4526748944948759
CORS,1.0652621026471178
CORT,0.859308239553504
COSM,8.103896007386641
COST,1.1080980772663611
COTY,1.5544431078945855
COUR,0.8544262119981109
CP,1.1545647265831318
CPA,1.7129245367637274
CPAA,1.0545867591704186
CPAC,1.10389611059815
CPB,0.9639377890473203
CPE,0.9793815024699342
CPF,0.7293640063440635
CPG,0.994100230464253
CPHC,0.8820115628858738
CPHI,0.16663636312405927
CPIX,0.7281068082857635
CPK,0.9443516976782538
CPLP,0.9872340212548973
CPNG,1.078358223560951
CPOP,0.30641508283883345
CPRI,0.8770257397521829
CPRT,1.6075881899037043
CPRX,1.7243243330320883
CPS,3.0284551600563985
CPSH,0.8606060470321836
CPSI,0.778736513517253
CPSS,1.152195162889434
CPT,0.8223433629681928
CPTN,0.31172619952754804
CPUH,1.0886849998313328
CPZ,0.9656019412777993
CQP,1.0829268236490677
CRAI,1.14089689133662
CRBP,0.9703703411540118
CRBU,0.7208480624909435
CRC,1.1789994460837085
CRCT,1.9323077568641076
CRDF,0.5207546964409775
CRDL,0.6730074952166154
CRDO,1.472996561123382
CREG,0.5256410403364514
CRESY,1.740939398810752
CREX,1.722222214863624
CRF,0.9507042190459944
CRGE,0.218241742700357
CRGO,0.3502537983829944
CRGY,0.889455768245468
CRH,1.6517882957020553
CRI,1.026341036973832
CRIS,0.7857692644511467
CRK,1.0132274794102223
CRKN,0.12581967072953337
CRL,0.9369162941148018
CRM,1.2290940629929257
CRMD,0.9027777639804069
CRMT,0.9374008869144249
CRNC,1.1091602526610789
CRNT,0.8527132219924697
CRNX,0.9065327267006098
CRON,0.6868686674079317
CROX,2.1754319749320303
CRS,2.1558789582414115
CRSP,0.7967422268517302
CRSR,1.3635670385439254
CRT,1.5761494550148676
CRTO,1.4276093367925702
CRUS,1.1655896433074386
CRVL,1.2859017943298316
CRVS,2.102803635236972
CRWD,0.7804513067020611
CRWS,0.8090615111463775
CSAN,1.1973374638806134
CSBR,0.8232984387140351
CSCO,1.2349857203405008
CSGP,1.4144173855986946
CSGS,0.8756657624327507
CSIQ,1.2701358832588843
CSL,1.0465446640490461
CSLM,1.0732822672252065
CSPI,1.3824200160121478
CSQ,1.0974888994492706
CSR,0.7587425452578715
CSSE,0.15445025761377576
CSSEN,0.994212431008426
CSSEP,0.6473437487626714
CSTE,0.5899999936421713
CSTL,0.5573838127688167
CSTM,1.3466666726505054
CSTR,0.6336734609472808
CSV,0.8302028868650411
CSWC,1.0503178392567725
CSWI,1.5580052367621018
CSX,1.20448964843571
CTAS,1.2985667404565084
CTBB,0.6144104772577823
CTBI,0.8809697006687973
CTDD,0.6184923048691409
CTG,0.9246912862193126
CTGO,1.094372306024918
CTHR,0.7587804909251687
CTIB,2.551282157089117
CTKB,0.7531876869349392
CTLP,1.398945511089397
CTLT,0.41786962740063377
CTMX,0.9175257313858387
CTO,0.8435077694887788
CTOS,1.3473053276699167
CTR,1.2586750515796397
CTRA,0.9832031133293642
CTRE,1.056593774650165
CTRM,0.3299999955518923
CTRN,0.7276422496323895
CTS,1.2549483443762344
CTSH,0.9681039039696735
CTSO,1.730392175195585
CTV,0.6705202045273069
CTVA,1.1132437946002922
CTXR,1.398210300522754
CUBA,0.9825000166893005
CUBB,0.7702237433227409
CUBE,1.0490082231878406
CUBI,0.8865004541774927
CUE,1.3283018317923696
CUEN,0.5697522610287398
CUK,2.0259129831135616
CULL,0.9589741390919949
CULP,1.2115384968074834
CURI,0.5166666843273027
CURO,0.23539518287974404
CURV,0.6165576970864524
CUTR,0.4097482626730648
CUZ,0.7916807605347955
CVAC,0.7643719191717369
CVBF,0.5554221785340923
CVCO,1.3890209528417827
CVCY,1.0085639072350079
CVE,0.9756235646227904
CVEO,0.8124213458805871
CVGI,2.007181321475812
CVGW,0.6911142215749014
CVI,0.967699843933452
CVII,1.0562946992109394
CVLG,1.7690196317784928
CVLT,1.1352452731920406
CVLY,0.879539445414309
CVM,0.6187050063555417
CVNA,0.9354604535326511
CVR,0.9003508718390214
CVRX,2.3728813808381695
CVS,0.7540256950557434
CVU,2.3687499408610173
CVV,1.9342105254902404
CVX,1.101990766004882
CW,1.4034884296060766
CWAN,1.2337763706048495
CWBC,0.884172683391233
CWBR,0.4892205547331938
CWCO,1.672210578686655
CWEN,0.8136220892821792
CWH,1.2678037771845974
CWK,0.525649158377884
CWST,1.2221299706875086
CWT,0.928750456520783
CX,1.7969542692597733
CXAC,1.0660760759098045
CXAI,1.0643863551650246
CXDO,0.6046511821323889
CXE,0.9067357759379192
CXH,0.964889469581603
CXM,1.2538531512711666
CXT,1.8066861938897063
CXW,0.8563733992675542
CYAN,0.30249111784716676
CYBN,0.7737478700861683
CYBR,1.1271217047069255
CYCC,0.5106140188244019
CYCN,0.3458333412806193
CYD,1.2331786839404895
CYH,1.0765550681346712
CYN,0.9618320958013212
CYRX,0.5116278638863959
CYT,0.8603174463811769
CYTH,0.8029556739923027
CYTK,0.7599088713171446
CYTO,0.05864730011730768
CZFS,1.0753614133025282
CZNC,0.8001648005771557
CZOO,0.08141184713047814
CZR,1.1973497511555347
CZWI,0.6718518292462384
D,0.662344207581772
DAC,1.1394534966352552
DADA,0.5927889683651171
DAIO,1.4552459006269782
DAKT,2.2068965120349584
DAL,1.6083165518206546
DALN,0.6247987263456906
DALS,1.058823598883581
DAN,1.1999999733237956
DAO,0.9821073262755748
DAR,1.0772460511797215
DARE,0.7338709832478263
DASH,1.0508677901331864
DATS,0.4826087118772571
DAVA,0.5667777591281467
DAVE,0.23394095713134777
DAWN,0.6188503438512106
DB,1.3056234604805772
DBGI,0.03343146940196587
DBI,0.7825432391559014
DBL,0.9232233489483381
DBRG,0.7235294365140398
DBTX,0.8744185636467795
DBVT,0.7411067277483137
DBX,1.1914988235456765
DC,0.9542484087896984
DCBO,1.3163822764213036
DCF,1.0313779019737286
DCFC,0.18664383645531024
DCGO,1.1961039306864536
DCI,1.2881041158710005
DCO,1.031022320058575
DCOM,0.5937908447640756
DCOMP,0.7912297780584354
DCPH,1.0293254844913613
DCTH,1.4296930150492122
DD,1.3209671334753976
DDD,0.9979858552720037
DDI,0.9511202080291999
DDL,0.5
DDOG,0.9069016737996604
DDS,1.544217092362304
DDT,1.002304126875303
DE,1.3914353342423247
DEA,0.7507692483755258
DECAU,1.077154358024262
DECK,2.022991280343187
DEI,0.5637612536840736
DELL,1.2658785670603274
DEN,1.438628760483002
DENN,1.3469827973796564
DEO,1.0130445229282585
DERM,0.5617977618388555
DESP,0.8241501090129157
DFFN,0.4545454637817115
DFH,2.03823782228029
DFIN,1.4872963750063526
DFLI,0.14822134554966274
DFP,0.8394648561223065
DFS,1.205368938108533
DG,0.6821435922514766
DGHI,1.752476317654397
DGICA,0.8601066690605568
DGII,1.663855009963906
DGLY,0.25443037546821334
DGX,1.0416977989899592
DH,0.44606650722077645
DHAC,1.161515446529248
DHACU,1.1554455084679667
DHC,1.2540540018074706
DHCA,1.0490547269694228
DHCNI,0.7993902415622209
DHF,0.9866071556865864
DHI,1.6575172161233835
DHIL,0.9731657296787681
DHR,0.9268130509558525
DHT,1.4006622668175492
DHX,0.7554671558276277
DHY,1.0159574316307773
DIAX,0.9241830174541721
DIBS,0.5990639634288951
DICE,2.665519120540492
DIN,0.8480958045924069
DINO,1.0203149820075337
DIOD,1.5257395441352504
DIS,0.9312615735316065
DISH,0.36673891206316445
DIT,1.3040828277910426
DK,0.9739519984697739
DKL,1.0895829211913457
DKNG,2.023901269048578
DKS,1.6277002485274497
DLA,0.3809211101007024
DLB,1.1612768164470466
DLHC,0.6473186108485415
DLNG,0.7725856665425801
DLO,0.43196092743729675
DLPN,0.5882352784037842
DLR,0.8963130487336487
DLTH,0.6402439118944507
DLTR,0.894625118277834
DLX,0.8148148180853028
DLY,1.0131761150747602
DM,0.7709251166097928
DMA,0.7258297740844571
DMAC,2.1782178895612083
DMAQ,1.1468202911720127
DMB,0.8437014518764877
DMF,0.9198250466428058
DMLP,1.2487664975463277
DMO,0.9013605591126418
DMRC,2.084420142439804
DMS,0.2773109220547593
DMTK,0.4815436018774583
DNA,0.6592592370199409
DNB,0.8094906101346099
DNLI,0.9368686874768355
DNMR,0.47758284464497014
DNN,1.3157894901951928
DNOW,1.1340540293100718
DNP,0.9516423602986775
DNUT,1.0685426252865582
DO,2.5297204191932297
DOC,0.8130840767480509
DOCN,0.8818283296014224
DOCS,0.855064887505073
DOCU,0.7930189754909788
DOGZ,0.4310919611969654
DOLE,1.5123874022631507
DOMA,0.2096317283396848
DOMH,0.4570063359355632
DOMO,0.5050302003266158
DOOO,1.320440336034051
DOOR,1.2466781908572668
DORM,0.7065964877680435
DOUG,0.42614257323734456
DOV,1.208343626886571
DOW,1.0601222011547862
DOX,1.1883429578181035
DOYU,0.8425197389936032
DPCS,1.055740101187435
DPG,0.7329420166720181
DPRO,1.297872374153828
DPSI,1.3042454029071773
DPZ,0.8484375353301736
DQ,0.5504509847413183
DRCT,2.2631578145406466
DRD,1.8888888336994052
DRH,0.9987863799563578
DRI,1.4129608803462332
DRIO,0.6726094074637612
DRMA,0.19975490511174118
DRQ,0.961364548417375
DRRX,1.078260900212597
DRS,1.9280973870273075
DRTS,0.3876190639677502
DRTT,0.2344347909105299
DRUG,0.7581012707030881
DRVN,0.9483368372258836
DSEY,1.344551386388805
DSGN,0.45174824839040784
DSGR,1.0612449655378864
DSGX,1.2151314489678788
DSKE,1.0992480959318907
DSL,0.9644013274591314
DSM,0.8883721222507011
DSP,0.8805395224039502
DSS,1.1288218725650956
DSU,1.075492292611059
DSWL,0.8790322543431022
DSX,0.8222222328186035
DT,1.2213231588707008
DTB,1.1656249099721547
DTC,1.242290729928464
DTE,0.8958047975922101
DTF,0.9020016502781564
DTG,1.1207349730458087
DTI,0.45837513031715266
DTIL,0.3354037370557038
DTM,1.03834132294714
DTSS,0.5566470607127285
DTST,0.9011111630417896
DTW,1.00590714705239
DUET,1.0604839089571745
DUK,0.8531126983721566
DUKB,0.9996026925366895
DUO,0.4682926833523235
DUOL,1.4343576887692853
DUOT,1.6317204637036236
DV,1.569692106946304
DVA,1.2278542344069425
DVAX,0.9115548727314183
DVN,0.9410291463752803
DWAC,0.5266444370296246
DWSN,1.3333332744645494
DX,0.7693726969733333
DXC,0.9066577763415763
DXCM,1.61891407246019
DXF,0.32217391870535605
DXLG,1.390109834327257
DXPE,1.242101724415712
DXR,0.7029992394325282
DXYN,1.0236220250711219
DY,1.2269072554284404
DYAI,0.6285714155962682
DYN,1.3293839839882142
DYNT,0.2417187542957253
DZSI,0.2534591387732917
E,1.2944568302283725
EA,1.0490580770916833
EAD,0.9953632559591934
EAF,0.7213578190669437
EAR,0.2858837483494534
EARN,0.9272727329024459
EAST,0.250007804483059
EAT,1.5656950255106872
EB,0.9061913682632212
EBAY,1.029592516003406
EBC,0.6411186150613775
EBET,0.049797571648884535
EBF,1.0163286415637807
EBIX,1.4836157681905555
EBMT,0.6794478693618271
EBON,0.520879145217145
EBR,0.9916468145741918
EBS,0.2276007382345658
EBTC,0.8971129561571097
EC,1.025515234503283
ECAT,1.0929419905454958
ECC,0.860524122639777
ECCC,0.9254959898177301
ECCV,0.9528795846373886
ECCW,0.948760262835786
ECCX,0.9716828934047478
ECF,0.9862227456907553
ECL,1.1807365952816333
ECOR,0.650762067297933
ECPG,0.8204617551409081
ECVT,1.19298255110548
ECX,0.5773931010692807
ED,0.9823066204935623
EDAP,1.436923100398137
EDBL,0.03792048870353842
EDD,1.0701357324499117
EDF,1.0022074506802507
EDI,0.9980988158846598
EDIT,0.5663230009003866
EDN,3.6421802487485566
EDR,1.1009726859550057
EDRY,0.8326360242872867
EDSA,0.5154320840028125
EDTK,1.2426213498519605
EDTX,1.224409425906826
EDU,1.7723433088487663
EDUC,0.2920791976955074
EE,1.0048733128284064
EEA,1.2307142530168806
EEFT,1.1725742604472849
EEIQ,0.7954545362182884
EEX,1.1215469809752505
EFC,0.8925510806695309
EFOI,0.23412698337610677
EFR,0.9762684160788861
EFSC,0.9534161315215739
EFSCP,0.7579403021926706
EFSH,0.05147058591504417
EFT,0.9982992808355096
EFTR,0.6307692484037417
EFX,1.2318155564183508
EFXT,1.5588234722979193
EGAN,0.7465618543025512
EGBN,0.45523455620129005
EGF,0.9023584185057435
EGGF,1.0585216285311163
EGHT,0.8014572456842327
EGIO,0.28377682771893376
EGLE,1.020506078175829
EGLX,0.2764893663094129
EGO,1.7214765374517982
EGP,1.1164291685164458
EGRX,0.42199488511841987
EGY,0.5984374791616577
EH,1.7746478844134272
EHAB,0.5262417742239084
EHC,1.4133867374910885
EHI,1.0082644546677628
EHTH,0.871822024159683
EIC,0.8420382437983986
EICA,1.0021231909141846
EIG,0.909222634288954
EIGR,0.10945945781465954
EIM,0.9234317424333334
EIX,1.1199545773369133
EJH,0.0025428570806980133
EKSO,0.8526993700410672
EL,0.7643902286727157
ELA,0.9957746854402607
ELAN,0.48571428175576203
ELBM,0.34268210482238687
ELC,37.327868727515124
ELDN,0.4861110835163693
ELEV,1.1079136530229203
ELF,3.443295898498663
ELLO,0.7526361594245103
ELMD,1.1316347941693445
ELME,0.7755007056834816
ELOX,0.3666666637232275
ELP,1.3788616928028992
ELS,0.9329074267955917
ELTK,2.7375329296112
ELTX,0.8339285992542096
ELV,0.931941142934292
ELVN,16.31896624989659
ELYM,0.8670520135620204
ELYS,0.5911808472554869
EM,0.833333384277476
EMAN,3.0781251135049414
EMBC,0.8012209360373779
EMBK,0.23989897956046372
EMD,0.9898074571499977
EME,1.7881610753559087
EMF,0.9990225037654997
EMKR,0.2520967761038742
EML,0.8682018346806261
EMN,0.9705749382507757
EMO,1.2824883366887339
EMR,1.1469734018259448
EMX,1.0241935251282606
ENB,0.9005791730593993
ENFN,1.0220588022604535
ENG,0.34735294014524837
ENIC,3.1730769936149668
ENJ,0.9645093797748421
ENLC,1.308805842146768
ENLV,0.569078960783594
ENO,0.9833711237784086
ENOB,0.22176212862629935
ENOV,1.136666038315173
ENPH,0.8803676529194685
ENR,1.159183750790755
ENS,1.8253486850580511
ENSC,0.016866780488706566
ENSG,1.247707633085029
ENSV,0.17198924924489567
ENTA,0.4200835047943677
ENTG,1.2124517771823347
ENTX,0.6260714467265172
ENV,1.0998884470655035
ENVA,1.829120334284222
ENVB,0.30733945154800596
ENVX,2.1682026535877053
ENX,1.005319169442975
ENZ,0.8130434971901334
EOD,0.9887133824299816
EOG,1.0942567952889035
EOI,1.1005326353436515
EOLS,0.5843421767958191
EOS,1.066706305587452
EOSE,3.444444591616408
EOSEW,3.6944444168497026
EOT,0.9417161422727628
EP,0.8586850206397031
EPAC,1.4138113160575334
EPAM,0.7293973446643165
EPC,1.1532079905670638
EPD,1.105833371480306
EPIX,0.9963099666706667
EPM,1.5892857717278328
EPOW,1.5428571701049805
EPR,0.9987315526519768
EPRT,1.1026704198933308
EPSN,0.9624999925494193
EQ,0.3866169304948158
EQBK,0.7863713670776553
EQC,0.734554621079573
EQH,1.0514592241984229
EQIX,1.174171138684092
EQNR,0.8765652598691357
EQR,0.9201494035167221
EQRX,0.3548387118664863
EQS,0.6039999961853028
EQT,1.2625697940395062
EQX,1.109557172775777
ERAS,0.455445547281198
ERC,0.9776833112059268
ERES,1.0850000381469727
ERF,1.1510790851374244
ERH,0.827079947309884
ERIC,0.7421980834639729
ERIE,1.0810364225410127
ERII,1.4919144636226231
ERJ,1.784382349155509
ERO,2.5042017768795914
ES,0.8522250295196336
ESAB,1.5918318280889852
ESCA,1.0860129167677646
ESE,1.5284577429748991
ESEA,0.9472782020463488
ESGR,1.1455391444916476
ESGRO,1.0041771252814913
ESGRP,0.9700855185041757
ESI,1.1182609226392664
ESLT,0.9629729674743103
ESMT,1.0906949915809314
ESNT,1.223544606689429
ESOA,1.4313726131845477
ESP,1.2100000381469727
ESPR,0.20314735387430544
ESQ,1.340512239671341
ESRT,1.054570272787287
ESS,0.8944801373833294
ESSA,0.9045915123556836
ESTA,1.222384192718003
ESTC,0.8552719229789421
ESTE,1.1404494377722536
ET,1.3006073109946388
ETAO,0.06471837290372952
ETB,0.8727959418635817
ETD,1.3639810505368735
ETG,1.0295566224754495
ETJ,0.9753231454172868
ETN,1.5837543763774
ETNB,6.082781773262667
ETO,1.029662914490432
ETON,1.3396947113660875
ETR,0.8941326300981693
ETRN,1.5182250412962897
ETSY,0.9678150905865253
ETV,0.92519966213474
ETW,0.9798099673689349
ETWO,0.6939281432964847
ETX,0.8649045429440052
ETY,1.0635193775985579
EU,0.9678715167069665
EUDA,0.07195542248883878
EURN,1.305272115877266
EVA,0.20552947382713643
EVAX,0.5829596148866422
EVBG,0.9286689349143626
EVBN,0.7435286913806685
EVC,1.0134529018534424
EVCM,1.264392272065995
EVE,1.0523665144117185
EVER,0.745355241092004
EVEX,1.6275430103021453
EVF,1.005504625845555
EVG,0.9015639644812025
EVGN,1.5890410086477356
EVGO,0.7404181479909869
EVGOW,0.5726363318045284
EVH,0.9353233851500334
EVI,2.105769271328606
EVLO,0.06793248786821686
EVLV,2.206642042397333
EVM,0.970905225015248
EVN,0.9115523872757811
EVO,0.8886218396928435
EVOK,0.5202931880704038
EVR,1.317181595659026
EVRG,0.9186064251633419
EVRI,0.8672986416581008
EVT,0.9421182343151115
EVTC,1.0230601861108592
EVTL,0.6779660907362907
EVTV,0.3322632306429181
EVV,0.9000960636794276
EW,0.9338572698153215
EWBC,0.8041252833455206
EWCZ,1.0629566539767412
EWTX,0.8818713208946691
EXAI,0.5037344461063615
EXAS,2.1027026441865306
EXC,0.9410820779973555
EXEL,0.8590030879005924
EXFY,0.4017180111915772
EXG,1.0166239942135629
EXK,0.9768212140116231
EXLS,1.023246307047368
EXP,1.6743933867663898
EXPD,1.2610362947295986
EXPE,1.1607492337236047
EXPI,1.4054241254266084
EXPO,1.026301303337365
EXPR,0.30723618355355103
EXR,0.8751963835594645
EXTR,2.926666683620877
EYE,0.8393341928063803
EYEN,1.3186813330768368
EYPT,1.043814451360768
EZFL,0.37025314091948536
EZGO,2.367647054956446
EZPW,1.1029023404778386
F,1.3607142884512338
FA,1.1569992022473965
FACT,1.0795106727428323
FAF,1.035506205898639
FAM,1.016420345176851
FAMI,0.388888861294147
FANG,1.15603642591406
FANH,1.6259691068654942
FARM,0.6557733966013458
FARO,0.5071919807857584
FAST,1.175961385155259
FAT,0.878590098320587
FATBB,0.9098450688892025
FATBP,0.8509212675018674
FATE,0.16563574255932492
FATH,0.09875000519988449
FATP,1.091291654204424
FAX,0.9891696853442807
FAZE,0.04962851465130038
FBIN,1.3168075049743082
FBIO,0.6833735138066263
FBIOP,0.935483831272662
FBIZ,0.944829759209256
FBK,0.7221664610256657
FBMS,0.8838797320305517
FBNC,0.8494533443357464
FBP,0.928730510830292
FBRT,1.0653153082201001
FBRX,0.7796240676915139
FC,0.9317750776173188
FCAP,1.0819785835953766
FCBC,1.0201680800494026
FCCO,0.9244680779829666
FCEL,0.5651041991659448
FCF,0.9430657121291574
FCFS,1.328229149674596
FCN,1.0569811242605684
FCNCA,1.887656965489352
FCNCO,0.9239373273412149
FCNCP,0.9214612172002439
FCO,1.0770609876442774
FCPT,0.941241263005239
FCRX,1.0112117388052662
FCT,0.9989929276360018
FCUV,0.19026186320727936
FCX,1.4952310337234769
FDBC,1.1944580809845848
FDEU,1.2014787769558433
FDMT,2.551428658621652
FDP,0.8438832317279722
FDS,0.994264952811517
FDUS,1.1006149360435808
FDX,1.0781324959440701
FE,1.036938595540626
FEAM,0.2735462656621089
FEDU,0.5256578862749638
FEI,1.038926170372833
FEIM,0.9272467600242595
FELE,1.3940621481636686
FEMY,0.25769633286629506
FEN,0.8876190185546875
FENC,1.3934958637284711
FENG,0.4087136843257003
FERG,1.4559259767885562
FET,1.3404146042429317
FEXD,1.0601202814619848
